county_name,reg_voters,lowdem,uncertain,persuasion,highdem,census_block_group_2010
Grayson,843,24,13,13,56,481810006004
Grayson,861,46,22,11,54,481810007001
Grayson,623,32,18,4,42,481810007002
Grayson,468,35,19,9,28,481810007003
Grayson,445,30,9,3,28,481810007004
Grayson,1074,70,18,9,61,481810007005
Grayson,1242,31,19,13,86,481810008001
Grayson,1120,57,17,17,89,481810008002
Grayson,1227,47,19,7,106,481810008003
Grayson,1535,52,24,16,93,481810008004
Grayson,1325,41,15,15,104,481810008005
Grayson,2265,66,44,17,185,481810009011
Grayson,1188,27,9,10,67,481810009012
Grayson,461,40,22,4,22,481810009013
Grayson,3425,215,95,28,237,481810009021
Grayson,1210,88,48,9,66,481810009022
Grayson,1821,50,25,21,138,481810009023
Grayson,769,28,16,6,67,481810009024
Grayson,3162,125,53,28,174,481810011011
Grayson,1534,39,24,12,64,481810011012
Grayson,2661,49,21,20,110,481810011021
Grayson,1510,23,22,17,59,481810011022
Grayson,1616,33,23,13,64,481810011023
Grayson,1177,24,8,6,59,481810011024
Grayson,735,49,20,12,62,481810012001
Grayson,770,43,25,12,77,481810012002
Grayson,816,66,23,14,72,481810012003
Grayson,1416,76,27,14,98,481810012004
Grayson,696,33,11,11,61,481810012005
Grayson,1133,52,31,15,78,481810012006
Grayson,745,34,26,14,58,481810013001
Grayson,916,65,23,7,78,481810013002
Grayson,740,35,17,4,85,481810013003
Grayson,893,47,27,10,51,481810013004
Grayson,501,42,13,14,23,481810013005
Grayson,1282,84,41,22,92,481810014001
Grayson,671,209,29,15,75,481810014002
Grayson,522,104,49,10,59,481810014003
Grayson,793,157,50,14,79,481810014004
Grayson,1077,232,84,9,71,481810014005
Grayson,577,56,32,8,54,481810015001
Grayson,1061,100,37,14,95,481810015002
Grayson,581,63,28,5,55,481810015003
Grayson,533,76,40,7,46,481810015004
Grayson,538,69,35,10,39,481810015005
Grayson,919,82,37,13,58,481810015006
Grayson,712,41,15,4,57,481810015007
Grayson,3365,190,102,35,218,481810017001
Grayson,1181,128,42,13,83,481810017002
Grayson,1837,46,28,13,90,481810018011
Grayson,2261,36,15,22,121,481810018012
Grayson,1063,33,5,12,41,481810018013
Grayson,807,25,19,7,50,481810018014
Grayson,3389,66,38,20,153,481810018021
Grayson,1241,27,16,12,58,481810018022
Grayson,2224,54,22,21,141,481810018031
Grayson,1239,41,23,12,91,481810018032
Grayson,2940,102,48,41,171,481810018033
Grayson,2534,69,38,28,157,481810019001
Grayson,4214,70,46,42,181,481810019002
Grayson,1132,46,32,9,52,481810019003
Grayson,1098,26,13,18,44,481810019004
Grayson,1764,27,14,18,58,481810019005
Grayson,694,154,43,9,82,481810020001
Grayson,669,143,42,10,66,481810020002
Grayson,567,83,35,11,41,481810020003
Gregg,212,0,0,0,0,
Gregg,1,0,0,0,0,350250011002
Gregg,1409,40,17,15,109,481830002001
Gregg,3800,175,83,38,236,481830002002
Gregg,1050,153,71,11,76,481830002003
Gregg,1047,80,39,18,83,481830003001
Gregg,1160,67,25,16,84,481830003002
Gregg,806,35,15,11,60,481830003003
Gregg,1268,47,30,16,97,481830003004
Gregg,1280,93,47,19,92,481830003005
Gregg,1806,79,47,20,87,481830004011
Gregg,1292,122,50,8,78,481830004012
Gregg,1064,99,32,4,44,481830004021
Gregg,1410,102,35,6,112,481830004022
Gregg,991,41,14,9,72,481830004023
Gregg,1645,69,28,20,136,481830005011
Gregg,1612,40,38,14,108,481830005012
Gregg,1173,50,21,7,74,481830005013
Gregg,1120,40,23,16,85,481830005014
Gregg,1316,75,38,9,98,481830005021
Gregg,801,98,39,3,50,481830005022
Gregg,1199,100,32,9,108,481830005023
Gregg,981,58,34,11,80,481830005024
Gregg,3172,122,73,24,175,481830006001
Gregg,2135,63,40,18,147,481830006002
Gregg,875,24,18,11,43,481830006003
Gregg,1785,83,51,12,86,481830006004
Gregg,1258,54,25,10,63,481830007001
Gregg,876,31,25,7,54,481830007002
Gregg,746,41,16,12,64,481830007003
Gregg,1131,102,36,12,65,481830007004
Gregg,859,56,42,8,59,481830007005
Gregg,712,25,24,2,33,481830008001
Gregg,572,52,32,1,44,481830008002
Gregg,1134,82,43,13,66,481830008003
Gregg,1425,167,68,18,67,481830008004
Gregg,990,124,63,18,62,481830008005
Gregg,540,48,28,6,29,481830009001
Gregg,1115,110,40,7,55,481830009002
Gregg,862,165,35,4,60,481830009003
Gregg,880,213,53,15,76,481830010001
Gregg,713,136,54,6,48,481830010002
Gregg,1550,347,51,11,133,481830011001
Gregg,654,191,26,6,63,481830011002
Gregg,581,159,16,3,84,481830011003
Gregg,760,326,19,3,110,481830012001
Gregg,641,252,23,4,72,481830012002
Gregg,559,173,8,2,79,481830012003
Gregg,577,187,19,12,54,481830013001
Gregg,769,262,20,12,128,481830013002
Gregg,464,153,20,3,55,481830013003
Gregg,669,218,16,7,89,481830013004
Gregg,479,202,16,4,43,481830013005
Gregg,613,212,21,6,75,481830014001
Gregg,1404,497,38,15,212,481830014002
Gregg,818,270,33,12,84,481830014003
Gregg,1599,446,67,16,280,481830015001
Gregg,765,253,7,9,208,481830015002
Gregg,1164,400,24,12,229,481830015003
Gregg,726,279,9,4,98,481830015004
Gregg,1013,30,18,5,53,481830101001
Gregg,1346,45,12,6,59,481830101002
Gregg,1749,71,25,22,131,481830101003
Gregg,1859,51,30,21,116,481830101004
Gregg,823,155,37,2,70,481830102001
Gregg,982,38,34,8,45,481830102002
Gregg,530,37,15,5,21,481830102003
Gregg,909,32,20,9,30,481830102004
Gregg,976,35,16,9,29,481830102005
Gregg,1105,17,12,2,39,481830102006
Gregg,1608,29,11,7,82,481830102007
Gregg,1021,109,38,3,41,481830103011
Gregg,806,21,18,7,30,481830103012
Gregg,2559,79,60,25,131,481830103013
Gregg,2015,21,18,19,52,481830103021
Gregg,1494,25,15,5,42,481830103022
Gregg,979,57,42,10,45,481830103023
Gregg,1787,46,28,9,104,481830104001
Gregg,1514,25,17,8,41,481830104002
Gregg,1360,39,25,6,56,481830104003
Gregg,1313,86,35,10,85,481830104004
Gregg,1349,50,30,7,61,481830104005
Gregg,1579,149,64,16,215,481830105001
Gregg,525,109,33,3,70,481830105002
Gregg,885,104,58,8,131,481830105003
Gregg,1328,289,64,16,426,481830105004
Gregg,1177,58,24,9,49,481830106001
Gregg,1478,103,30,8,87,481830106002
Gregg,1234,24,17,8,35,481830106003
Gregg,830,25,17,3,23,481830106004
Gregg,685,22,10,7,30,481830106005
Gregg,586,82,43,9,34,481830107001
Gregg,406,65,30,4,20,481830107002
Gregg,537,137,32,4,50,481830107003
Gregg,664,57,37,3,24,481830107004
Gregg,776,70,24,3,34,481830107005
Gregg,61,7,6,0,9,481839800001
Gregg,4,0,0,0,0,482030206031
Gregg,5,0,0,0,0,482030206033
Gregg,16,4,0,0,2,482030206043
Gregg,44,0,0,0,1,482030206061
Gregg,16,1,2,0,3,482030206062
Gregg,3,0,0,0,0,482030206064
Gregg,22,3,1,0,5,484019501001
Gregg,347,10,8,2,25,484019502001
Gregg,1,1,0,0,0,484019502002
Gregg,9,2,1,0,0,484019503001
Gregg,89,6,0,0,2,484019503002
Gregg,21,0,0,0,0,484019503003
Gregg,39,0,0,0,0,484019503004
Gregg,31,0,0,2,3,484230015001
Gregg,29,0,2,0,0,484230018011
Gregg,4,0,1,1,1,484599505003
Gregg,34,4,1,0,2,484599506001
Gregg,16,2,2,0,2,484599506002
Gregg,16,1,0,0,0,484599507001
Gregg,3,0,0,0,0,484599507002
Grimes,465,0,0,0,0,
Grimes,1,0,0,0,0,480039503002
Grimes,22,0,0,0,0,480410020101
Grimes,8,0,0,0,0,480410020111
Grimes,1878,592,64,17,233,481851801011
Grimes,1434,191,60,12,147,481851801012
Grimes,575,40,20,7,50,481851801013
Grimes,1684,71,30,15,109,481851801021
Grimes,1639,57,44,18,78,481851801022
Grimes,982,35,15,14,55,481851801023
Grimes,825,261,49,6,91,481851802001
Grimes,1098,103,52,9,81,481851802002
Grimes,1434,186,84,14,125,481851802003
Grimes,1206,111,45,16,105,481851802004
Grimes,1616,32,23,13,79,481851802005
Grimes,1564,78,35,14,96,481851803011
Grimes,1209,29,18,9,40,481851803012
Grimes,1959,31,27,13,85,481851803013
Grimes,1096,18,21,8,45,481851803014
Grimes,1689,66,37,12,71,481851803021
Grimes,1804,71,43,16,66,481851803022
Grimes,119,20,4,1,7,481851804001
Grimes,4,0,0,0,1,482015560001
Grimes,16,1,1,0,0,483130002001
Grimes,4,0,0,0,0,483130003001
Grimes,4,0,0,0,0,483130003002
Grimes,2,0,0,0,0,483396943012
Grimes,4,0,0,0,0,483396946001
Grimes,2,0,0,0,0,483396946002
Grimes,2,0,0,0,0,483396946003
Grimes,66,1,0,1,1,483396947002
Grimes,7,0,0,0,0,484717903004
Grimes,10,0,1,0,1,484717904004
Grimes,23,2,0,0,0,484736806001
Grimes,4,0,0,0,0,484736806002
Guadalupe,55,0,0,0,0,
Guadalupe,10,0,0,0,0,480291219091
Guadalupe,3,0,0,0,0,480291316011
Guadalupe,1,0,0,0,0,480291316012
Guadalupe,14,4,3,0,0,480559605001
Guadalupe,9,0,0,0,0,480559605003
Guadalupe,4,1,1,0,0,480559606001
Guadalupe,8,1,1,0,0,480559607002
Guadalupe,1,0,0,0,0,480559607004
Guadalupe,14,1,1,0,2,480913101001
Guadalupe,99,18,10,4,8,480913101003
Guadalupe,4,0,0,0,0,480913103001
Guadalupe,30,1,3,1,6,480913103004
Guadalupe,19,2,0,0,6,480913104012
Guadalupe,1,0,0,0,1,480913104031
Guadalupe,4,1,0,1,1,480913104041
Guadalupe,90,8,6,2,4,480913105022
Guadalupe,124,16,11,1,24,480913105032
Guadalupe,2,0,0,0,0,480913108012
Guadalupe,27,0,4,0,1,480913108022
Guadalupe,1,0,0,0,0,480913109011
Guadalupe,1,0,0,0,0,480913109022
Guadalupe,0,0,0,0,0,481770002002
Guadalupe,21,1,0,0,2,481770005001
Guadalupe,787,224,72,13,127,481872101001
Guadalupe,905,325,70,19,112,481872101002
Guadalupe,583,86,40,8,65,481872101003
Guadalupe,1165,123,67,17,170,481872101004
Guadalupe,931,329,53,17,130,481872102001
Guadalupe,811,322,42,10,77,481872102002
Guadalupe,764,285,52,11,71,481872102003
Guadalupe,641,211,30,17,85,481872102004
Guadalupe,1020,341,109,11,93,481872103001
Guadalupe,1106,328,72,15,128,481872103002
Guadalupe,1270,241,94,20,139,481872103003
Guadalupe,603,139,49,9,48,481872103004
Guadalupe,589,146,34,9,86,481872103005
Guadalupe,1598,127,66,19,135,481872104001
Guadalupe,1067,91,62,8,119,481872104002
Guadalupe,1154,89,51,18,158,481872104003
Guadalupe,3588,312,187,43,357,481872105041
Guadalupe,2401,161,143,18,188,481872105042
Guadalupe,1491,429,133,25,192,481872105051
Guadalupe,1337,497,118,22,167,481872105052
Guadalupe,1302,71,44,11,119,481872105061
Guadalupe,1430,119,73,12,150,481872105062
Guadalupe,2919,103,94,40,205,481872105071
Guadalupe,3525,223,188,65,301,481872105072
Guadalupe,1129,144,86,13,102,481872105081
Guadalupe,1330,48,44,20,77,481872105082
Guadalupe,1179,48,27,23,86,481872106031
Guadalupe,711,41,46,10,42,481872106032
Guadalupe,7191,759,568,146,1027,481872106041
Guadalupe,2296,196,149,57,298,481872106042
Guadalupe,2168,92,80,22,152,481872106043
Guadalupe,1675,71,36,22,145,481872106061
Guadalupe,1263,59,42,17,89,481872106062
Guadalupe,4410,242,195,88,438,481872106071
Guadalupe,2723,112,81,29,262,481872106072
Guadalupe,2592,155,144,36,277,481872106073
Guadalupe,2592,247,174,49,277,481872106081
Guadalupe,872,37,38,6,60,481872106082
Guadalupe,1261,56,53,16,80,481872106083
Guadalupe,2167,230,142,51,205,481872107051
Guadalupe,846,62,34,10,55,481872107052
Guadalupe,2594,282,183,74,252,481872107061
Guadalupe,987,99,68,8,101,481872107062
Guadalupe,932,66,63,19,95,481872107063
Guadalupe,3357,301,204,64,447,481872107071
Guadalupe,2113,156,109,41,303,481872107072
Guadalupe,3341,270,154,59,408,481872107081
Guadalupe,2769,201,143,43,323,481872107082
Guadalupe,1673,100,75,32,185,481872107091
Guadalupe,1788,99,50,23,216,481872107092
Guadalupe,1165,69,43,15,126,481872107093
Guadalupe,1954,118,84,40,267,481872107101
Guadalupe,1921,139,92,21,242,481872107102
Guadalupe,2132,132,99,38,239,481872107111
Guadalupe,1124,209,92,27,225,481872107112
Guadalupe,934,66,56,11,139,481872107121
Guadalupe,1589,118,93,32,220,481872107122
Guadalupe,2285,142,84,40,306,481872107123
Guadalupe,3649,469,364,87,607,481872107131
Guadalupe,2722,244,182,80,380,481872107132
Guadalupe,6367,736,497,121,908,481872107141
Guadalupe,1931,151,112,41,216,481872107142
Guadalupe,2940,121,96,34,250,481872108011
Guadalupe,745,118,55,10,88,481872108012
Guadalupe,1512,92,69,17,122,481872108013
Guadalupe,1932,65,41,24,107,481872108031
Guadalupe,2229,90,55,25,127,481872108032
Guadalupe,1648,76,50,12,79,481872108041
Guadalupe,2532,89,51,24,155,481872108042
Guadalupe,1560,46,44,9,92,481872109011
Guadalupe,2126,88,54,24,110,481872109012
Guadalupe,1762,116,76,19,130,481872109013
Guadalupe,3186,189,125,40,274,481872109021
Guadalupe,1233,42,44,9,90,481872109022
Guadalupe,6,0,2,0,0,482090101002
Guadalupe,1,0,0,0,0,482090102002
Guadalupe,41,7,1,1,7,482090104003
Guadalupe,9,0,0,1,1,482090108033
Guadalupe,2,0,0,0,0,484391020001
Guadalupe,7,0,0,0,1,484930001022
Guadalupe,1,0,0,0,1,484930001031
Guadalupe,9,0,0,0,0,484930001042
Guadalupe,1,0,0,0,0,484930004034
Guadalupe,2,0,0,0,0,484930005001
Hale,236,0,0,0,0,
Hale,2,0,0,0,0,480699503002
Hale,4,0,0,0,2,481179505003
Hale,1299,111,111,12,19,481899501001
Hale,629,56,40,4,21,481899501002
Hale,942,142,145,7,23,481899501003
Hale,802,103,85,5,13,481899501004
Hale,696,100,102,3,12,481899502001
Hale,626,77,136,5,16,481899502002
Hale,1021,103,122,8,25,481899502003
Hale,867,114,154,8,12,481899502004
Hale,1063,114,102,6,35,481899503001
Hale,1275,45,38,5,36,481899503002
Hale,1012,39,28,9,38,481899503003
Hale,2041,50,32,10,67,481899503004
Hale,1070,60,46,5,42,481899503005
Hale,1832,124,152,9,75,481899504001
Hale,839,68,51,6,22,481899504002
Hale,999,73,41,4,32,481899504003
Hale,567,73,67,3,18,481899505001
Hale,710,96,95,11,15,481899505002
Hale,1313,131,110,10,22,481899505003
Hale,611,29,12,2,8,481899506001
Hale,1012,31,21,8,25,481899506002
Hale,386,8,16,3,5,481899506003
Hale,412,19,14,6,12,481899507001
Hale,960,100,66,9,36,481899507002
Hale,1175,131,79,9,36,481899507003
Hale,711,75,67,9,20,481899508001
Hale,483,55,54,2,21,481899508002
Hale,1086,31,27,5,48,481899509001
Hale,863,61,52,3,35,481899509002
Hale,394,29,17,4,5,481899509003
Hale,2,0,0,0,0,482199501001
Hale,11,0,1,0,1,482799501001
Hale,2,1,0,0,0,482799501002
Hale,61,3,5,0,0,483030102003
Hale,25,1,1,0,0,484379504001
Hall,81,7,2,1,1,
Hall,1,0,0,0,0,480759501001
Hall,1,0,0,0,0,480759502005
Hall,5,0,0,0,0,481299503001
Hall,860,60,43,8,40,481919505001
Hall,1281,67,75,11,63,481919505002
Hall,760,44,48,3,39,481919505003
Hamilton,109,0,0,0,0,
Hamilton,59,0,0,1,3,480359504002
Hamilton,17,0,0,0,0,480939503004
Hamilton,34,0,1,1,0,480939504001
Hamilton,22,0,0,0,0,480990101013
Hamilton,51,1,1,1,1,480990101021
Hamilton,95,0,0,1,2,480990101022
Hamilton,1,0,0,0,0,481439502022
Hamilton,30,0,0,0,1,481439507001
Hamilton,93,2,1,1,0,481439507002
Hamilton,1437,34,26,11,57,481939501001
Hamilton,988,10,13,9,28,481939501002
Hamilton,1084,18,14,9,51,481939502001
Hamilton,1017,16,10,15,41,481939502002
Hamilton,750,15,7,7,24,481939503001
Hamilton,486,9,8,5,18,481939503002
Hamilton,756,17,13,5,34,481939503003
Hamilton,575,10,6,7,20,481939503004
Hamilton,748,13,10,7,33,481939503005
Hamilton,2,0,0,0,0,482819501001
Hamilton,9,0,1,0,0,483339501003
Hansford,25,0,0,0,0,
Hansford,410,17,7,2,3,481959501001
Hansford,892,35,19,5,7,481959501002
Hansford,757,44,28,2,8,481959503001
Hansford,912,24,25,4,12,481959503002
Hansford,1232,31,29,6,12,481959503003
Hansford,39,2,0,0,0,482339502003
Hansford,4,0,0,0,0,483579501002
Hardeman,20,0,0,0,0,
Hardeman,830,31,31,4,47,481979501001
Hardeman,720,30,20,2,36,481979501002
Hardeman,1112,35,37,8,64,481979501003
Hardeman,565,30,25,3,19,481979501004
Hardeman,731,61,42,5,52,481979501005
Hardeman,15,1,0,0,0,484879503001
Hardin,345,0,0,0,0,
Hardin,1,0,0,0,0,481576745021
Hardin,760,13,28,4,10,481990301001
Hardin,951,16,24,6,13,481990301002
Hardin,1187,27,36,6,28,481990301003
Hardin,2725,42,43,16,76,481990302001
Hardin,1343,38,38,12,47,481990302002
Hardin,1356,23,27,9,28,481990302003
Hardin,1372,24,28,5,35,481990303001
Hardin,5870,82,113,46,184,481990303002
Hardin,1653,42,39,11,55,481990303003
Hardin,1154,25,34,6,47,481990303004
Hardin,898,92,38,7,74,481990304001
Hardin,579,82,20,5,76,481990304002
Hardin,655,19,15,3,20,481990304003
Hardin,1567,23,21,18,50,481990305011
Hardin,2643,30,35,15,77,481990305012
Hardin,899,22,16,5,27,481990305021
Hardin,2745,53,39,19,87,481990305022
Hardin,1969,25,36,16,61,481990305023
Hardin,2028,57,41,12,57,481990305024
Hardin,889,7,12,8,30,481990305025
Hardin,1123,9,19,6,28,481990306001
Hardin,1954,20,45,15,49,481990306002
Hardin,1532,62,57,11,75,481990307001
Hardin,658,184,39,5,107,481990307002
Hardin,1358,130,42,8,77,481990307003
Hardin,548,177,36,6,66,481990308001
Hardin,957,35,36,9,44,481990308002
Hardin,888,73,48,6,48,481990308003
Hardin,721,238,29,5,100,481990308004
Hardin,592,18,20,3,22,481990308005
Hardin,827,58,27,4,46,481990308006
Hardin,1383,34,31,9,39,481990309001
Hardin,1422,28,34,12,54,481990309002
Hardin,944,19,23,4,22,481990309003
Hardin,776,25,27,5,23,481990310001
Hardin,1826,33,46,17,48,481990310002
Hardin,1027,34,29,9,33,481990310003
Hardin,1,0,0,0,0,482450003023
Hardin,2,0,0,0,0,482450003064
Hardin,115,8,1,0,1,482917006002
Hardin,5,0,0,0,0,482917013001
Hardin,1,0,0,0,0,483396906022
Hardin,1,0,0,0,0,484510013011
Hardin,1,0,0,0,0,484579505002
Harris,547,0,0,0,0,
Harris,1,0,0,0,0,480396603001
Harris,5,0,0,0,0,480396604001
Harris,17,2,0,0,1,480396604003
Harris,2,0,0,0,0,480717101001
Harris,3,0,0,0,0,480717102001
Harris,4,0,0,0,0,480717102002
Harris,11,0,1,0,0,480717102003
Harris,0,0,0,0,0,480717102004
Harris,2,0,0,0,0,480717102005
Harris,3,1,0,0,0,480717105001
Harris,59,25,0,1,21,481576701011
Harris,41,20,0,1,7,481576701013
Harris,1,0,0,0,0,481576701021
Harris,25,4,1,0,9,481576704001
Harris,30,8,2,0,11,481576718001
Harris,12,7,1,2,1,481576718002
Harris,4,2,1,0,1,481576719001
Harris,84,37,3,0,23,481576719002
Harris,47,15,3,3,12,481576719003
Harris,38,19,0,0,10,481576720013
Harris,53,17,2,2,21,481576724002
Harris,0,0,0,0,0,481576725001
Harris,78,34,3,4,11,481576725002
Harris,22,4,3,0,1,481576726012
Harris,21,11,1,0,8,481576726013
Harris,21,9,1,1,5,481576726015
Harris,123,12,11,3,5,481576730011
Harris,8,0,0,0,0,481576730013
Harris,43,3,1,3,5,481576730021
Harris,45,17,4,1,7,481576730022
Harris,57,14,5,1,5,481576731011
Harris,156,9,5,1,9,481576731013
Harris,1,0,0,0,0,481576734001
Harris,1,0,0,0,0,481576742001
Harris,0,0,0,0,0,481576745011
Harris,0,0,0,0,0,481677201001
Harris,2,0,0,0,0,481677202002
Harris,1,0,0,0,0,481677202003
Harris,3,0,0,0,0,481677203011
Harris,5,0,0,0,0,481677203012
Harris,1,0,0,0,0,481677205031
Harris,1,0,0,0,0,481677206001
Harris,1,0,0,0,0,481677212014
Harris,1,0,0,0,0,481759602001
Harris,3578,1174,305,32,393,482011000001
Harris,1387,434,133,19,269,482011000002
Harris,2277,482,188,25,510,482011000003
Harris,300,120,22,1,42,482012101001
Harris,627,267,9,10,120,482012104001
Harris,462,190,18,11,105,482012104002
Harris,1622,664,29,36,346,482012104003
Harris,842,207,28,12,135,482012104004
Harris,1321,520,42,45,369,482012105001
Harris,1408,595,27,27,271,482012105002
Harris,1088,451,31,34,255,482012105003
Harris,692,187,28,21,239,482012106001
Harris,1205,281,48,32,433,482012106002
Harris,1375,440,36,30,431,482012106003
Harris,1159,379,32,40,281,482012106004
Harris,577,209,14,15,169,482012107001
Harris,886,407,18,22,199,482012107002
Harris,565,223,14,14,128,482012107003
Harris,1385,608,22,23,248,482012108001
Harris,910,388,13,10,151,482012108002
Harris,914,336,6,14,220,482012109001
Harris,652,243,4,7,165,482012109002
Harris,800,291,10,15,156,482012110001
Harris,1069,416,16,10,201,482012110002
Harris,1030,395,9,13,188,482012111001
Harris,538,245,5,8,86,482012111002
Harris,838,325,3,14,215,482012111003
Harris,481,206,9,5,98,482012111004
Harris,617,280,6,8,98,482012111005
Harris,929,419,6,8,193,482012111006
Harris,881,342,3,8,201,482012112001
Harris,1097,454,10,7,214,482012112002
Harris,547,247,5,3,105,482012112003
Harris,833,311,12,10,165,482012113001
Harris,1119,473,17,9,135,482012113002
Harris,893,301,5,9,213,482012113003
Harris,1061,422,11,11,208,482012113004
Harris,770,322,7,11,189,482012113005
Harris,848,316,6,5,210,482012114001
Harris,1055,439,11,14,166,482012114002
Harris,1522,492,66,40,418,482012114003
Harris,433,221,14,11,59,482012115001
Harris,1362,539,30,29,342,482012115002
Harris,999,425,21,13,231,482012115003
Harris,392,174,9,7,77,482012115004
Harris,467,219,9,4,84,482012115005
Harris,1008,444,23,20,190,482012116001
Harris,1108,443,18,19,240,482012116002
Harris,1492,577,6,23,296,482012117001
Harris,859,358,7,7,167,482012117002
Harris,1060,454,9,17,192,482012117003
Harris,927,426,17,20,214,482012119001
Harris,766,375,16,19,120,482012119002
Harris,661,301,9,12,115,482012119003
Harris,615,297,7,6,122,482012119004
Harris,738,320,19,22,111,482012123001
Harris,534,217,21,13,117,482012123002
Harris,481,191,19,7,72,482012123003
Harris,868,393,21,25,143,482012123004
Harris,874,317,33,17,228,482012123005
Harris,848,375,23,12,196,482012124001
Harris,589,236,20,13,137,482012124002
Harris,419,182,15,8,67,482012124003
Harris,876,326,10,11,200,482012125001
Harris,1737,566,8,13,553,482012125002
Harris,1178,378,15,16,330,482012125003
Harris,1124,469,12,15,276,482012201001
Harris,641,275,11,10,128,482012201002
Harris,1105,470,29,22,244,482012202001
Harris,735,331,19,15,141,482012202002
Harris,503,209,13,14,102,482012203001
Harris,505,225,18,13,107,482012203002
